source,target,weight
Pop,Reef,1
Pop,Délais,1
Pop,Oqee,1
Pop,Après,3
Pop,Codes,1
Pop,Tech,1
Pop,Société,1
Pop,Solutions,1
Pop,Réfléchissez,1
Pop,Essentiel,1
Pop,Niort,1
Pop,Mini,1
Pop,Rendez,1
Pop,Clairement,1
Pop,Ok,1
Pop,Leroy,1
Pop,Déjà,1
Pop,Sosh,1
Pop,Apple,1
Pop,Super,2
Pop,One,1
Pop,Lefebvre,1
Pop,Néanmoins,1
Pop,Paix,1
Pop,Rue,1
Pop,Preuve,1
Pop,Grand,1
Pop,Obligée,1
Pop,Tant,1
Pop,Petite,1
Pop,Paris,1
Pop,Voltaire,1
Pop,Fre,1
Pop,Boulevard,1
Pop,Petit,1
Pop,Laurent,1
Pop,Pathétique,1
Pop,Heureusement,1
Pop,Bravo,1
Pop,Passant,1
Pop,Quelle,1
Pop,Me,1
Pop,Mobile,1
Pop,Comment,1
Pop,Wifi,1
Pop,Précisions,1
Pop,Personne,1
Pop,Non,1
Pop,Tente,1
Pop,Bref,1
Pop,Aussi,1
Pop,Lorsque,1
Pop,Player,1
Pop,Surtout,1
Pop,Élodie,1
Très,Satisfait,629
Très,Conseiller,328
Très,Julien,66
Très,Content,88
Très,Panne,33
Très,Sa,1
Très,Pyrénées,1
Très,Problème,197
Très,Impact,1
Très,Prélèvement,1
Très,Réseau,32
Très,Mauvais,33
Très,Client,125
Très,Pas,18
Très,Facture,20
Très,Technicien,120
Très,Équipe,69
Très,Grand,4
Très,Au,9
Très,Conseillé,3
Très,Correct,17
Très,Marc,6
Très,Bravo,30
Très,Excellent,30
Très,Lent,35
Très,Résultat,2
Très,Conseillère,18
Très,Proxi,11
Très,Solution,78
Très,Proxy,3
Très,Infra,1
Très,Support,7
Très,Indique,1
Très,Aucune,9
Très,Impossible,4
Très,Personne,15
Très,Efficace,4
Très,Mustang,1
Très,Ps,1
Très,Madame,6
Très,Cordialement,27
Très,Martin,10
Très,Pierre,10
Très,Marie,10
Très,Appel,90
Très,Camille,3
Très,Élodie,15
Très,Peut,2
Très,Commercial,39
Très,Par,24
Très,Rassurant,1
Très,Pro,3
Très,Et,27
Très,Lefebvre,3
Très,Un,31
Très,Bonne,20
Très,Monsieur,3
Très,Paris,3
Très,Vous,14
Très,Mon,16
Très,Qualité,20
Très,Equipe,1
Très,Réactif,2
Très,Inadmissible,1
Très,Le,58
Très,Continuer,1
Très,Marine,1
Très,Accueillie,1
Très,Internet,36
Très,Franchement,4
Très,Dépannage,3
Très,Bien,11
Très,Wi,2
Très,Fi,2
Très,Jade,1
Très,Grosbreuil,1
Très,Dubois,15
Très,Savigny,1
Très,Orge,1
Très,Continuez,7
Très,Mécontent,27
Très,Réponses,4
Très,Télécommande,1
Très,Parfait,16
Très,Parfaitement,2
Très,Sylvain,1
Très,Ras,2
Très,Jean,12
Très,Mme,11
Très,Thomas,17
Très,Puis,2
Très,Réponse,14
Très,Patience,1
Très,Aucun,7
Très,On,17
Très,Ils,4
Très,Champs,4
Très,Avenue,4
Très,Une,13
Très,Son,1
Très,Explicatif,1
Très,Intervention,1
Très,Malgré,1
Très,Orange,8
Très,Provence,1
Très,Aix,1
Très,Comme,3
Très,Cette,1
Très,Super,19
Très,Après,5
Très,Friday,1
Très,Black,1
Très,Ne,4
Très,Good,1
Très,Job,1
Très,Malik,2
Très,Interlocuteur,2
Très,Ma,6
Très,Délai,3
Très,Ca,1
Très,En,14
Très,Pourquoi,2
Très,Plusieurs,2
Très,Même,1
Très,Sophie,19
Très,Poitiers,2
Très,Agen,2
Très,Si,9
Très,Faisant,1
Très,Narbonne,1
Très,Explications,8
Très,Ensuite,2
Très,Mes,4
Très,Bonsoir,5
Très,Guillaume,1
Très,Travail,2
Très,Clara,1
Très,Pour,8
Très,Cela,6
Très,Aimabilité,1
Très,Lucas,1
Très,Ce,12
Très,Cependant,3
Très,France,5
Très,Efficacité,1
Très,Léa,22
Très,Quand,4
Très,Heureux,2
Très,Moreau,6
Très,Votre,3
Très,Port,1
Très,Leucate,1
Très,Sauf,1
Très,Prend,2
Très,Ligne,1
Très,Agent,17
Très,Communication,1
Très,Nicolas,1
Très,Nous,6
Très,Disponible,1
Très,Intervenante,1
Très,Proposition,1
Très,Hâte,1
Très,Box,6
Très,Précis,2
Très,Génial,1
Très,Ça,6
Très,Laura,1
Très,Honteux,1
Très,Poli,3
Très,Persuasif,1
Très,Belle,2
Très,Heureusement,4
Très,Plein,1
Très,Plus,3
Très,Handicapé,1
Très,Toujours,2
Très,Avoir,1
Très,Vatey,1
Très,Alain,1
Très,Étant,1
Très,De,7
Très,Toulon,2
Très,Correspondants,1
Très,Karim,1
Très,Leroy,7
Très,Télécom,2
Très,Dommage,7
Très,Bretagne,1
Très,Fidèle,1
Très,Prix,6
Très,Elle,11
Très,Personnel,1
Très,Salarié,1
Très,Polygone,1
Très,Télé,1
Très,Rendez,2
Très,Souhait,1
Très,Depuis,2
Très,Donc,8
Très,Brice,1
Très,Lille,1
Très,Tout,10
Très,Telecom,1
Très,Pure,1
Très,Valenciennes,1
Très,Globalement,1
Très,Vraiment,12
Très,Clarté,1
Très,Satisfaite,1
Très,Intervenant,2
Très,Des,8
Très,Personnes,2
Très,Prexi,1
Très,Voilà,1
Très,Seine,1
Très,Ivry,1
Très,Accueil,3
Très,Luc,4
Très,Voltaire,2
Très,Boulevard,2
Très,Océane,1
Très,Auxi,1
Très,Bleu,1
Très,Disque,1
Très,Aubrometz,1
Très,Château,1
Très,Voix,1
Très,Acceuil,1
Très,Expérience,2
Très,Moins,1
Très,Demande,4
Très,Timothée,1
Très,Mail,1
Très,Est,1
Très,Compétente,1
Très,Saintes,2
Très,Théo,1
Très,Lemoine,4
Très,Retard,1
Très,Autre,1
Très,Ali,1
Très,Encore,5
Très,Désolé,1
Très,Live,1
Très,Dans,3
Très,Galaxy,1
Très,Me,1
Très,Pourtant,2
Très,Professionnel,1
Très,Interlocutrice,8
Très,Marseille,1
Très,Sinon,1
Très,Moi,2
Très,Là,1
Très,Médiateur,1
Très,Collaborateurs,1
Très,Didier,1
Très,Ahmed,1
Très,Attendons,1
Très,Top,6
Très,Freeproxi,1
Très,Merciii,1
Très,Remplacement,1
Très,Du,2
Très,Perte,1
Très,Cliente,2
Très,Conversation,1
Très,Merveilleux,1
Très,Grès,1
Très,Étienne,1
Très,Saint,1
Très,Normalement,1
Très,Échange,2
Très,Jordan,1
Très,Laurent,4
Très,Fbx,1
Très,Canal,2
Très,Netflix,1
Très,Interaction,1
Très,Frer,1
Très,Toutes,1
Très,Bonnes,1
Très,Explique,1
Très,Vos,3
Très,Ou,1
Très,Hôtesse,1
Très,Aimable,1
Très,Cdt,3
Très,Également,1
Très,Rapidité,1
Très,Souci,1
Très,Cdlt,1
Très,Merciiii,1
Très,Limoges,1
Très,Notre,1
Très,Ponctuel,1
Très,Apple,1
Très,Nationale,1
Très,Multi,1
Très,Relisez,1
Très,Lyon,1
Très,République,1
Très,Or,1
Très,Regrettable,1
Très,Orane,1
Très,One,1
Très,Félicitations,2
Très,Grâce,1
Très,Bref,2
Très,Enfin,1
Très,Charmants,1
Très,Dossier,2
Très,Lol,1
Très,Léo,1
Très,Ch,1
Très,Conclusion,2
Très,Normal,1
Très,Furieux,1
Très,Arrêt,1
Très,Patient,3
Très,Diagnostic,1
Très,Lorsque,1
Très,Ses,1
Très,Simple,2
Très,Envoyé,1
Très,Tous,1
Très,Cordial,1
Très,Isabelle,1
Très,Mabesoone,1
Très,Hier,1
Très,Bastia,1
Très,Offre,1
Très,Que,2
Très,Huawei,1
Très,Londres,1
Très,Presque,1
Très,Mails,1
Très,Lot,1
Très,Villeneuve,1
Très,Malheureusement,3
Très,Family,1
Très,Italie,1
Très,Difficulté,1
Très,Désolant,1
Très,Karine,1
Très,Etant,1
Très,New,1
Très,York,1
Très,Avant,1
Très,Note,1
Très,Aide,1
Très,Conseil,2
Très,Aujourd,4
Très,Alcatel,1
Très,Attente,2
Très,Reçue,1
Très,Mobile,5
Très,Mise,1
Très,Mal,1
Très,Royan,1
Très,Informations,3
Très,Frais,1
Très,Difficile,1
Très,Navré,1
Très,Remerciements,2
Très,Force,1
Très,Bayonne,1
Très,Mauvaise,1
Très,Courtoise,2
Très,Problématique,2
Très,Ajaccio,1
Très,Révolution,1
Très,Perpignan,1
Très,Compte,1
Très,Scandalisée,1
Très,Nouvelle,1
Très,Autant,1
Très,Parce,1
Très,Marre,1
Très,Conseillers,1
Très,Dupont,2
Très,Estaque,1
Très,Reef,1
Très,Europe,1
Très,Pass,1
Très,Hermes,1
Très,Espagne,1
Très,Suffisamment,1
Très,Posée,1
Très,Ok,1
Très,Féliciter,1
Très,Thibaut,1
Très,Assistante,1
Très,Assistant,1
Très,Beaucoup,3
Très,Attentive,1
Très,Rappel,2
Très,Etc,1
Très,Vitesse,1
Très,Contrairement,1
Très,Message,1
Très,Car,1
Très,Suite,2
Très,Ludovic,1
Très,Parfaite,1
Très,Nombreux,1
Très,Maxime,1
Très,Action,1
Très,Reaction,1
Très,Narcie,1
Très,Exelente,1
Très,Booster,1
Très,Michel,1
Très,Alexandre,1
Très,Mille,1
Très,Asie,1
Très,Lhomelet,1
Très,Chloé,1
Très,Tente,1
Très,Vincennes,1
Très,Deux,1
Très,Aubagne,1
Très,Réunion,1
Très,Sosh,1
Très,Pertinente,1
Très,Sincèrement,1
Très,Dirigé,1
Très,Vers,1
Très,Rassurante,1
Très,Série,1
Très,Annemasse,1
Très,Haute,1
Très,Savoie,1
Très,Attitude,1
Très,Sympathique,1
Très,Agréable,1
Très,Martinique,1
Très,Juliette,1
Très,Satisfaction,1
Très,Fort,1
Très,Compréhensifs,1
Très,Jamais,1
Très,Prise,1
Très,Opérateur,2
Très,Comment,1
Très,Relances,1
Très,Courtois,1
Très,Essayez,1
Très,Yéoshoua,1
Très,Sois,1
Très,Mashia,1
Très,Yao,1
Très,Seul,1
Très,Qui,1
Très,Ayant,1
Très,Rassure,1
Très,Prends,1
Très,Lefèvre,1
Très,Brillante,1
Très,Concernant,1
Très,Go,1
Très,Freeflex,1
Très,Propos,1
Très,Toutefois,1
Très,Opératrice,1
Très,Yann,1
Très,Accompagnement,1
Très,Clair,1
Très,Sim,1
Satisfait,Technicien,141
Satisfait,Problème,217
Satisfait,Client,150
Satisfait,Bravo,19
Satisfait,Le,90
Satisfait,Tout,23
Satisfait,Solution,79
Satisfait,Toujours,36
Satisfait,Équipe,90
Satisfait,Appel,134
Satisfait,Conseiller,315
Satisfait,Netflix,3
Satisfait,Julien,38
Satisfait,Insatisfaite,4
Satisfait,Impact,1
Satisfait,Prélèvement,1
Satisfait,Réseau,47
Satisfait,Mauvais,15
Satisfait,Pas,62
Satisfait,Facture,29
Satisfait,Mme,14
Satisfait,Marie,29
Satisfait,Thomas,22
Satisfait,Panne,40
Satisfait,Satisfaite,71
Satisfait,Marc,4
Satisfait,Aujourd,4
Satisfait,Cordialement,70
Satisfait,Cela,25
Satisfait,Correct,18
Satisfait,Avec,4
Satisfait,Rein,1
Satisfait,Super,10
Satisfait,Et,33
Satisfait,Comme,13
Satisfait,Un,25
Satisfait,Lemoine,2
Satisfait,Mon,18
Satisfait,Intervention,2
Satisfait,Celui,1
Satisfait,Vous,27
Satisfait,Cependant,12
Satisfait,Mécontent,9
Satisfait,Content,32
Satisfait,Toutefois,7
Satisfait,Réponses,2
Satisfait,Donc,20
Satisfait,Intervenant,2
Satisfait,Madame,10
Satisfait,Martin,15
Satisfait,Pierre,14
Satisfait,Continuez,6
Satisfait,Que,5
Satisfait,Internet,49
Satisfait,Nous,38
Satisfait,Commercial,54
Satisfait,Entièrement,11
Satisfait,Reef,2
Satisfait,Qualité,31
Satisfait,Une,20
Satisfait,Par,34
Satisfait,Jean,26
Satisfait,Mr,4
Satisfait,Bonsoir,7
Satisfait,Réaction,1
Satisfait,Ce,22
Satisfait,Léa,16
Satisfait,Cette,9
Satisfait,Totalement,4
Satisfait,Recommandé,1
Satisfait,Dubois,28
Satisfait,Box,9
Satisfait,Là,1
Satisfait,Mobiles,1
Satisfait,Bien,25
Satisfait,Mail,1
Satisfait,Monsieur,10
Satisfait,Paris,6
Satisfait,Depuis,5
Satisfait,Grand,3
Satisfait,Equipe,2
Satisfait,Personne,13
Satisfait,Non,7
Satisfait,Bonne,20
Satisfait,Tres,16
Satisfait,De,11
Satisfait,Élodie,10
Satisfait,Franchement,9
Satisfait,Dépannage,1
Satisfait,Seul,2
Satisfait,Pour,25
Satisfait,En,29
Satisfait,Affligeant,1
Satisfait,Au,11
Satisfait,Sophie,16
Satisfait,Ain,1
Satisfait,Suis,12
Satisfait,Puis,1
Satisfait,Réponse,8
Satisfait,Patience,1
Satisfait,Dommage,7
Satisfait,Parfait,8
Satisfait,Salutations,6
Satisfait,Si,19
Satisfait,Ne,4
Satisfait,Orange,7
Satisfait,Délai,6
Satisfait,Ca,2
Satisfait,Pourquoi,3
Satisfait,Plusieurs,2
Satisfait,Jusqu,4
Satisfait,Canal,2
Satisfait,Professionnalisme,2
Satisfait,Belle,1
Satisfait,Proxi,21
Satisfait,Excellent,24
Satisfait,Lent,28
Satisfait,Marignane,1
Satisfait,Provence,1
Satisfait,Haute,2
Satisfait,Alpes,1
Satisfait,Haut,1
Satisfait,Poitiers,1
Satisfait,Agen,1
Satisfait,Narbonne,1
Satisfait,Ras,5
Satisfait,Bref,9
Satisfait,Particularité,1
Satisfait,Dupont,1
Satisfait,Prix,14
Satisfait,Votre,5
Satisfait,Conseillère,12
Satisfait,Tjrs,1
Satisfait,Vraiment,12
Satisfait,Dans,11
Satisfait,Ça,10
Satisfait,Abonnée,2
Satisfait,Wifi,2
Satisfait,Clara,2
Satisfait,Encore,8
Satisfait,Zimbra,3
Satisfait,Même,1
Satisfait,Voilà,5
Satisfait,Entre,1
Satisfait,Cdlt,3
Satisfait,Ils,5
Satisfait,Léo,3
Satisfait,Alors,3
Satisfait,Lucas,1
Satisfait,France,5
Satisfait,On,24
Satisfait,Luc,4
Satisfait,Moreau,4
Satisfait,Après,7
Satisfait,Port,2
Satisfait,Leucate,1
Satisfait,Sauf,4
Satisfait,Sinon,5
Satisfait,Assistance,3
Satisfait,Sincèrement,1
Satisfait,Apparemment,2
Satisfait,Sommes,1
Satisfait,Gestion,1
Satisfait,Jeune,1
Satisfait,Michelle,1
Satisfait,Surtout,2
Satisfait,Écouter,1
Satisfait,Du,6
Satisfait,Paix,4
Satisfait,Rue,4
Satisfait,Plus,4
Satisfait,Intervenante,1
Satisfait,Des,4
Satisfait,Comprenez,1
Satisfait,Proposition,1
Satisfait,Elle,22
Satisfait,Aucune,9
Satisfait,Amplement,1
Satisfait,Samedi,1
Satisfait,Pourriez,2
Satisfait,Néanmoins,6
Satisfait,Chartrons,2
Satisfait,Jusque,2
Satisfait,Services,1
Satisfait,Abonnés,1
Satisfait,Comptes,1
Satisfait,Migrer,1
Satisfait,Insatisfait,6
Satisfait,Proxy,3
Satisfait,Lac,2
Satisfait,Chambéry,2
Satisfait,Bourget,1
Satisfait,Lefebvre,5
Satisfait,Malgré,6
Satisfait,Pouvez,3
Satisfait,Chez,1
Satisfait,Niçois,1
Satisfait,Hormis,3
Satisfait,Acceuil,1
Satisfait,Quelle,2
Satisfait,Marianne,1
Satisfait,Satisfaits,1
Satisfait,Strasbourg,1
Satisfait,Correspondants,1
Satisfait,Ensemble,1
Satisfait,Voir,1
Satisfait,Karim,1
Satisfait,Leroy,13
Satisfait,Reaction,1
Satisfait,Contact,1
Satisfait,Incapacité,1
Satisfait,Honteux,1
Satisfait,Télécom,1
Satisfait,Félicitation,1
Satisfait,Wi,3
Satisfait,Fi,3
Satisfait,Ayant,2
Satisfait,Nickel,1
Satisfait,Pedro,1
Satisfait,Respecter,1
Satisfait,Louise,2
Satisfait,Ont,1
Satisfait,Pendant,1
Satisfait,Moi,5
Satisfait,Mes,2
Satisfait,Quand,4
Satisfait,Voyons,1
Satisfait,Faites,2
Satisfait,Salarié,1
Satisfait,Rendez,1
Satisfait,Top,2
Satisfait,Explications,3
Satisfait,Autant,2
Satisfait,Claire,2
Satisfait,Certains,1
Satisfait,Globalement,4
Satisfait,Traitement,1
Satisfait,Support,6
Satisfait,Heureusement,3
Satisfait,Avenue,4
Satisfait,Champs,4
Satisfait,Ultra,2
Satisfait,Théo,1
Satisfait,Grâce,3
Satisfait,Ma,15
Satisfait,Maintenant,2
Satisfait,Est,3
Satisfait,Accueil,5
Satisfait,Voltaire,3
Satisfait,Boulevard,3
Satisfait,Interlocuteur,2
Satisfait,Enfin,1
Satisfait,Toutes,4
Satisfait,Efficacité,2
Satisfait,Parfaitement,2
Satisfait,Plateforme,1
Satisfait,Ni,1
Satisfait,Parfois,1
Satisfait,Communication,3
Satisfait,Timothée,1
Satisfait,Suite,7
Satisfait,Félicitations,2
Satisfait,Excellente,2
Satisfait,Comment,7
Satisfait,Agent,10
Satisfait,Malheureusement,3
Satisfait,Rdv,1
Satisfait,Mise,1
Satisfait,Professionnel,1
Satisfait,Laurent,4
Satisfait,Ainsi,1
Satisfait,Réactif,1
Satisfait,Mobile,12
Satisfait,Cambrai,1
Satisfait,Freeproxi,1
Satisfait,Conseillers,2
Satisfait,Éric,1
Satisfait,Plutôt,2
Satisfait,Sachant,1
Satisfait,Aix,1
Satisfait,Locataire,1
Satisfait,Pardon,1
Satisfait,Fred,1
Satisfait,Chaque,1
Satisfait,Pourtant,2
Satisfait,Cet,1
Satisfait,Comptant,1
Satisfait,Sera,1
Satisfait,Déjà,3
Satisfait,Inadmissible,2
Satisfait,Signal,1
Satisfait,Vos,7
Satisfait,Aucun,5
Satisfait,Yvasa,1
Satisfait,Efficace,2
Satisfait,Télécommande,1
Satisfait,Réunion,1
Satisfait,Dernier,1
Satisfait,Étant,5
Satisfait,Lassé,1
Satisfait,Me,3
Satisfait,Mulhouse,1
Satisfait,Abonné,1
Satisfait,Hélas,1
Satisfait,Interlocutrice,3
Satisfait,Soucieuse,1
Satisfait,Remplacement,1
Satisfait,Repassez,1
Satisfait,Début,1
Satisfait,Absolument,3
Satisfait,Prévenir,1
Satisfait,Également,1
Satisfait,Ok,1
Satisfait,Désolé,3
Satisfait,Arrêtez,1
Satisfait,Espérant,1
Satisfait,Qui,3
Satisfait,Radio,1
Satisfait,Italia,1
Satisfait,Vénétia,1
Satisfait,Android,1
Satisfait,Remercier,1
Satisfait,Sosh,1
Satisfait,Loïc,1
Satisfait,Difficile,3
Satisfait,Procédure,1
Satisfait,Cliente,2
Satisfait,Assez,1
Satisfait,Ensuite,1
Satisfait,Lui,1
Satisfait,Villeurbanne,1
Satisfait,Désolée,2
Satisfait,Attendu,1
Satisfait,Livraison,1
Satisfait,Ch,1
Satisfait,Samy,1
Satisfait,Firmware,1
Satisfait,Moyennement,1
Satisfait,Continuer,1
Satisfait,Mauvaise,2
Satisfait,Gentillesse,1
Satisfait,Diagnostic,1
Satisfait,Cdt,3
Satisfait,Camille,3
Satisfait,Lorsque,3
Satisfait,Quelles,1
Satisfait,Quels,1
Satisfait,Beaucoup,1
Satisfait,Quimper,1
Satisfait,Vendeuse,1
Satisfait,Commande,1
Satisfait,Rappeler,1
Satisfait,Demande,4
Satisfait,Vive,1
Satisfait,Helper,1
Satisfait,Explication,2
Satisfait,Information,1
Satisfait,Hasard,1
Satisfait,Brigitte,1
Satisfait,Auchan,1
Satisfait,Conseillé,2
Satisfait,Hallucinant,1
Satisfait,Lors,4
Satisfait,Reçue,1
Satisfait,Customer,1
Satisfait,Concernant,2
Satisfait,Leroux,1
Satisfait,Émilie,1
Satisfait,Chose,1
Satisfait,Qu,3
Satisfait,Ier,1
Satisfait,Remerciements,1
Satisfait,Tre,1
Satisfait,Temps,1
Satisfait,Force,1
Satisfait,Devant,1
Satisfait,Sa,1
Satisfait,Apple,1
Satisfait,Batignolles,1
Satisfait,Perpignan,1
Satisfait,Go,1
Satisfait,Lille,2
Satisfait,Carrefour,1
Satisfait,Extrêmement,2
Satisfait,Direction,1
Satisfait,Preuves,1
Satisfait,Proxis,1
Satisfait,Lefèvre,1
Satisfait,Belgique,2
Satisfait,Ahmed,1
Satisfait,Pro,1
Satisfait,Madeleine,1
Satisfait,Var,1
Satisfait,Espagne,1
Satisfait,Valette,1
Satisfait,Multi,1
Satisfait,Pack,1
Satisfait,Booster,1
Satisfait,Toulouse,1
Satisfait,Blagnac,1
Satisfait,Sous,1
Satisfait,Système,1
Satisfait,Veuillez,2
Satisfait,Longue,1
Satisfait,Bug,1
Satisfait,Toute,1
Satisfait,Résultat,3
Satisfait,Pa,1
Satisfait,Versailles,1
Satisfait,Troisième,1
Satisfait,Tous,1
Satisfait,Montevrain,1
Satisfait,Roi,1
Satisfait,Villeneuve,1
Satisfait,Montigny,1
Satisfait,Bretonneux,1
Satisfait,Ses,1
Satisfait,Euros,1
Satisfait,Flex,1
Satisfait,Titulaire,1
Satisfait,Bernard,1
Satisfait,Fait,1
Satisfait,Alexandre,1
Satisfait,Attentive,1
Satisfait,Rappel,1
Satisfait,Vitesse,1
Satisfait,Message,1
Satisfait,Car,1
Satisfait,Bjr,1
Satisfait,Echange,1
Satisfait,Boost,1
Satisfait,Aussi,2
Satisfait,Plaine,1
